學校代碼	學校名稱	科系代碼	科系名稱	日間∕進修別	等級別	學生數	教師數	上學年度畢業生數	縣市名稱	體系別
19	國立高雄大學	99999Z01	通識及共同科目	D 日		0	5	0	50 高雄市	1 一般
19	國立高雄大學	99999Z03	軍訓教官	D 日		0	1	0	50 高雄市	1 一般
19	國立高雄大學	99999Z07	體育室	D 日		0	1	0	50 高雄市	1 一般
20	國立東華大學	1111001	教育與潛能開發學系教育博士班	D 日	D 博士	146	0	18	15 花蓮縣	1 一般
20	國立東華大學	1111001	教育與潛能開發學系教育碩士班	D 日	M 碩士	97	0	15	15 花蓮縣	1 一般
20	國立東華大學	1111001	教育與潛能開發學系教育碩士在職專班	N 職	M 碩士	83	0	8	15 花蓮縣	1 一般
20	國立東華大學	1111001	教育與潛能開發學系	D 日	B 學士	191	17	43	15 花蓮縣	1 一般
20	國立東華大學	1113013	特殊教育學系身心障礙與輔助科技碩士班	D 日	M 碩士	25	0	8	15 花蓮縣	1 一般
20	國立東華大學	1113013	特殊教育學系	D 日	B 學士	160	10	41	15 花蓮縣	1 一般
20	國立東華大學	1114015	教育行政與管理學系	D 日	M 碩士	27	0	6	15 花蓮縣	1 一般
20	國立東華大學	1114015	教育行政與管理學系	N 職	M 碩士	97	0	9	15 花蓮縣	1 一般
20	國立東華大學	1114015	教育行政與管理學系	D 日	B 學士	165	9	38	15 花蓮縣	1 一般
20	國立東華大學	1121012	幼兒教育學系	D 日	M 碩士	17	0	8	15 花蓮縣	1 一般
20	國立東華大學	1121012	幼兒教育學系	N 職	M 碩士	35	0	6	15 花蓮縣	1 一般
20	國立東華大學	1121012	幼兒教育學系	D 日	B 學士	200	9	37	15 花蓮縣	1 一般
20	國立東華大學	1141010	體育與運動科學系	D 日	M 碩士	23	0	8	15 花蓮縣	1 一般
20	國立東華大學	1141010	體育與運動科學系	N 職	M 碩士	37	0	7	15 花蓮縣	1 一般
20	國立東華大學	1141010	體育與運動科學系	D 日	B 學士	184	8	38	15 花蓮縣	1 一般
20	國立東華大學	2121019	藝術與設計學系	D 日	M 碩士	45	0	18	15 花蓮縣	1 一般
20	國立東華大學	2121019	藝術與設計學系	D 日	B 學士	228	9	35	15 花蓮縣	1 一般
20	國立東華大學	2151018	音樂學系	D 日	M 碩士	33	0	8	15 花蓮縣	1 一般
20	國立東華大學	2151018	音樂學系	D 日	B 學士	96	11	15	15 花蓮縣	1 一般
20	國立東華大學	2191022	藝術創意產業學系	D 日	M 碩士	36	0	2	15 花蓮縣	1 一般
20	國立東華大學	2191022	藝術創意產業學系	N 職	M 碩士	30	0	4	15 花蓮縣	1 一般
20	國立東華大學	2191022	藝術創意產業學系	D 日	B 學士	227	9	38	15 花蓮縣	1 一般
20	國立東華大學	2199109	原住民族樂舞與藝術學士學位學程	D 日	B 學士	60	2	0	15 花蓮縣	1 一般
20	國立東華大學	2221033	歷史學系	D 日	M 碩士	15	0	4	15 花蓮縣	1 一般
20	國立東華大學	2221033	歷史學系	D 日	B 學士	234	8	37	15 花蓮縣	1 一般
20	國立東華大學	2222042	族群關係與文化學系	D 日	D 博士	28	0	2	15 花蓮縣	1 一般
20	國立東華大學	2222042	族群關係與文化學系	D 日	M 碩士	25	0	0	15 花蓮縣	1 一般
20	國立東華大學	2222042	族群關係與文化學系	N 職	M 碩士	18	0	2	15 花蓮縣	1 一般
20	國立東華大學	2222042	族群關係與文化學系	D 日	B 學士	169	12	26	15 花蓮縣	1 一般
20	國立東華大學	2311029	英美語文學系	D 日	M 碩士	40	0	3	15 花蓮縣	1 一般
20	國立東華大學	2311029	英美語文學系	D 日	B 學士	213	11	38	15 花蓮縣	1 一般
20	國立東華大學	2321028	民族語言與傳播學系	D 日	B 學士	165	8	23	15 花蓮縣	1 一般
20	國立東華大學	2322025	中國語文學系	D 日	D 博士	37	0	6	15 花蓮縣	1 一般
20	國立東華大學	2322025	中國語文學系	D 日	M 碩士	25	0	1	15 花蓮縣	1 一般
20	國立東華大學	2322025	中國語文學系	N 職	M 碩士	2	0	2	15 花蓮縣	1 一般
20	國立東華大學	2322025	中國語文學系	D 日	B 學士	184	16	46	15 花蓮縣	1 一般
20	國立東華大學	2323104	華文文學系	D 日	M 碩士	58	0	9	15 花蓮縣	1 一般
20	國立東華大學	2323104	華文文學系	D 日	B 學士	212	10	45	15 花蓮縣	1 一般
20	國立東華大學	2323110	人文社會科學學院華語文教學國際博士班	D 日	D 博士	6	2	0	15 花蓮縣	1 一般
20	國立東華大學	2323112	人文社會科學學院華語文教學暨書法國際碩士班	D 日	M 碩士	1	0	0	15 花蓮縣	1 一般
20	國立東華大學	3111034	經濟學系	D 日	D 博士	10	0	1	15 花蓮縣	1 一般
20	國立東華大學	3111034	經濟學系	D 日	M 碩士	16	0	5	15 花蓮縣	1 一般
20	國立東華大學	3111034	經濟學系	D 日	B 學士	211	11	40	15 花蓮縣	1 一般
20	國立東華大學	3131046	諮商與臨床心理學系	D 日	M 碩士	146	0	39	15 花蓮縣	1 一般
20	國立東華大學	3131046	諮商與臨床心理學系	D 日	B 學士	247	12	53	15 花蓮縣	1 一般
20	國立東華大學	3141036	社會學系	D 日	M 碩士	22	0	1	15 花蓮縣	1 一般
20	國立東華大學	3141036	社會學系	D 日	B 學士	180	9	37	15 花蓮縣	1 一般
20	國立東華大學	3143051	臺灣文化學系	D 日	M 碩士	31	0	5	15 花蓮縣	1 一般
20	國立東華大學	3143051	臺灣文化學系	N 職	M 碩士	3	0	2	15 花蓮縣	1 一般
20	國立東華大學	3143051	臺灣文化學系	D 日	B 學士	192	9	38	15 花蓮縣	1 一般
20	國立東華大學	3191111	人文社會科學學院亞太區域研究博士班	D 日	D 博士	22	2	0	15 花蓮縣	1 一般
20	國立東華大學	3199040	民族事務與發展學系	D 日	M 碩士	32	0	4	15 花蓮縣	1 一般
20	國立東華大學	3199040	民族事務與發展學系	D 日	B 學士	78	11	20	15 花蓮縣	1 一般
20	國立東華大學	4111056	會計學系	D 日	M 碩士	28	0	13	15 花蓮縣	1 一般
20	國立東華大學	4111056	會計學系	D 日	B 學士	243	9	53	15 花蓮縣	1 一般
20	國立東華大學	4111057	會計與財務碩士學位學程	D 日	M 碩士	0	0	1	15 花蓮縣	1 一般
20	國立東華大學	4121061	財務金融學系	D 日	M 碩士	40	0	21	15 花蓮縣	1 一般
20	國立東華大學	4121061	財務金融學系	D 日	B 學士	255	11	55	15 花蓮縣	1 一般
20	國立東華大學	4131059	企業管理學系	D 日	D 博士	46	0	7	15 花蓮縣	1 一般
20	國立東華大學	4131059	企業管理學系	D 日	M 碩士	60	0	10	15 花蓮縣	1 一般
20	國立東華大學	4131059	企業管理學系	N 職	M 碩士	50	0	12	15 花蓮縣	1 一般
20	國立東華大學	4131059	企業管理學系	D 日	B 學士	230	13	56	15 花蓮縣	1 一般
20	國立東華大學	4131060	國際企業學系	D 日	M 碩士	39	0	16	15 花蓮縣	1 一般
20	國立東華大學	4131060	國際企業學系	N 職	M 碩士	39	0	11	15 花蓮縣	1 一般
20	國立東華大學	4131060	國際企業學系	D 日	B 學士	233	10	56	15 花蓮縣	1 一般
20	國立東華大學	4131065	管理學院高階經營管理碩士在職專班	N 職	M 碩士	56	2	14	15 花蓮縣	1 一般
20	國立東華大學	4132063	運籌管理研究所	D 日	M 碩士	30	1	4	15 花蓮縣	1 一般
20	國立東華大學	4134054	公共行政學系	D 日	M 碩士	18	0	2	15 花蓮縣	1 一般
20	國立東華大學	4134054	公共行政學系	N 職	M 碩士	28	0	12	15 花蓮縣	1 一般
20	國立東華大學	4134054	公共行政學系	D 日	B 學士	149	9	30	15 花蓮縣	1 一般
20	國立東華大學	4191066	管理學院管理科學與財金國際學士學位學程	D 日	B 學士	90	3	23	15 花蓮縣	1 一般
20	國立東華大學	4211067	法律學系	D 日	B 學士	204	9	38	15 花蓮縣	1 一般
20	國立東華大學	4212067	法律學系	D 日	M 碩士	47	0	4	15 花蓮縣	1 一般
20	國立東華大學	5121069	生命科學系生物技術博士班	D 日	D 博士	9	0	2	15 花蓮縣	1 一般
20	國立東華大學	5121069	生命科學系生物技術碩士班	D 日	M 碩士	14	0	4	15 花蓮縣	1 一般
20	國立東華大學	5121069	生命科學系	D 日	B 學士	177	11	37	15 花蓮縣	1 一般
20	國立東華大學	5211094	自然資源與環境學系	D 日	D 博士	35	0	5	15 花蓮縣	1 一般
20	國立東華大學	5211094	自然資源與環境學系	D 日	M 碩士	72	0	17	15 花蓮縣	1 一般
20	國立東華大學	5211094	自然資源與環境學系	D 日	B 學士	221	22	47	15 花蓮縣	1 一般
20	國立東華大學	5211100	人文與環境碩士學位學程	D 日	M 碩士	6	2	2	15 花蓮縣	1 一般
20	國立東華大學	5311071	化學系	D 日	D 博士	17	0	2	15 花蓮縣	1 一般
20	國立東華大學	5311071	化學系	D 日	M 碩士	28	0	8	15 花蓮縣	1 一般
20	國立東華大學	5311071	化學系	D 日	B 學士	204	12	56	15 花蓮縣	1 一般
20	國立東華大學	5323078	海洋生物研究所	D 日	D 博士	5	0	0	15 花蓮縣	1 一般
20	國立東華大學	5323078	海洋生物研究所	D 日	M 碩士	26	5	15	15 花蓮縣	1 一般
20	國立東華大學	5331072	物理學系應用物理博士班	D 日	D 博士	24	0	2	15 花蓮縣	1 一般
20	國立東華大學	5331072	物理學系應用物理碩士班	D 日	M 碩士	14	0	13	15 花蓮縣	1 一般
20	國立東華大學	5331072	物理學系	D 日	B 學士	240	17	53	15 花蓮縣	1 一般
20	國立東華大學	5411074	應用數學系	D 日	D 博士	6	0	1	15 花蓮縣	1 一般
20	國立東華大學	5411074	應用數學系	D 日	M 碩士	29	0	5	15 花蓮縣	1 一般
20	國立東華大學	5411074	應用數學系	D 日	B 學士	306	20	58	15 花蓮縣	1 一般
20	國立東華大學	6131086	資訊工程學系	D 日	D 博士	12	0	1	15 花蓮縣	1 一般
20	國立東華大學	6131086	資訊工程學系	D 日	M 碩士	117	0	22	15 花蓮縣	1 一般
20	國立東華大學	6131086	資訊工程學系	N 職	M 碩士	5	0	3	15 花蓮縣	1 一般
20	國立東華大學	6131086	資訊工程學系	D 日	B 學士	481	19	74	15 花蓮縣	1 一般
20	國立東華大學	6134081	資訊管理學系	D 日	M 碩士	27	0	14	15 花蓮縣	1 一般
20	國立東華大學	6134081	資訊管理學系	D 日	B 學士	230	11	51	15 花蓮縣	1 一般
20	國立東華大學	7112090	材料科學與工程學系	D 日	D 博士	11	0	1	15 花蓮縣	1 一般
20	國立東華大學	7112090	材料科學與工程學系	D 日	M 碩士	32	0	9	15 花蓮縣	1 一般
20	國立東華大學	7112090	材料科學與工程學系	D 日	B 學士	226	11	48	15 花蓮縣	1 一般
20	國立東華大學	7141083	電機工程學系	D 日	D 博士	7	0	3	15 花蓮縣	1 一般
20	國立東華大學	7141083	電機工程學系	D 日	M 碩士	39	0	9	15 花蓮縣	1 一般
20	國立東華大學	7141083	電機工程學系	D 日	B 學士	242	11	50	15 花蓮縣	1 一般
20	國立東華大學	7141085	光電工程學系	D 日	M 碩士	34	0	7	15 花蓮縣	1 一般
20	國立東華大學	7141085	光電工程學系	D 日	B 學士	183	9	34	15 花蓮縣	1 一般
20	國立東華大學	9231040	民族事務與發展學系民族社會工作碩士在職專班	N 職	M 碩士	55	0	5	15 花蓮縣	1 一般
20	國立東華大學	9231041	民族社會工作學士學位學程	D 日	B 學士	117	0	19	15 花蓮縣	1 一般
20	國立東華大學	10151091	觀光暨休閒遊憩學系	D 日	M 碩士	29	0	1	15 花蓮縣	1 一般
20	國立東華大學	10151091	觀光暨休閒遊憩學系	D 日	B 學士	213	9	43	15 花蓮縣	1 一般
20	國立東華大學	99999113	縱谷跨域書院學士學位學程	D 日	B 學士	38	2	0	15 花蓮縣	1 一般
20	國立東華大學	99999Z01	通識及共同科目	D 日		0	2	0	15 花蓮縣	1 一般
20	國立東華大學	99999Z05	師資培育中心	D 日		0	1	0	15 花蓮縣	1 一般
20	國立東華大學	99999Z07	體育室	D 日		0	8	0	15 花蓮縣	1 一般
20	國立東華大學	99999Z08	語言中心	D 日		0	13	0	15 花蓮縣	1 一般
20	國立東華大學	99999Z99	其他(包括行政助教)	D 日		0	1	0	15 花蓮縣	1 一般
21	國立暨南國際大學	1111001	國際文教與比較教育學系	D 日	D 博士	35	0	4	08 南投縣	1 一般
21	國立暨南國際大學	1111001	國際文教與比較教育學系	D 日	M 碩士	23	0	2	08 南投縣	1 一般
21	國立暨南國際大學	1111001	國際文教與比較教育學系	D 日	B 學士	182	12	45	08 南投縣	1 一般
21	國立暨南國際大學	1111002	國際文教管理人才博士學位學程	D 日	D 博士	4	0	0	08 南投縣	1 一般
21	國立暨南國際大學	1111004	諮商心理與人力資源發展學系輔導與諮商碩士班	D 日	M 碩士	152	0	21	08 南投縣	1 一般
21	國立暨南國際大學	1111004	諮商心理與人力資源發展學系	D 日	B 學士	194	11	54	08 南投縣	1 一般
21	國立暨南國際大學	1111050	教育學院學士班	D 日	B 學士	71	2	0	08 南投縣	1 一般
21	國立暨南國際大學	1112009	終身學習與人力資源發展碩士學位學程	N 職	M 碩士	62	0	11	08 南投縣	1 一般
21	國立暨南國際大學	1114010	教育政策與行政學系	D 日	D 博士	74	0	2	08 南投縣	1 一般
21	國立暨南國際大學	1114010	教育政策與行政學系	D 日	M 碩士	48	0	12	08 南投縣	1 一般
21	國立暨南國際大學	1114010	教育政策與行政學系	D 日	B 學士	165	13	42	08 南投縣	1 一般
21	國立暨南國際大學	1115012	課程教學與科技研究所	D 日	M 碩士	25	5	2	08 南投縣	1 一般
21	國立暨南國際大學	1131007	華語文教學碩士學位學程	D 日	M 碩士	17	2	5	08 南投縣	1 一般
21	國立暨南國際大學	2221015	歷史學系	D 日	D 博士	8	0	2	08 南投縣	1 一般
21	國立暨南國際大學	2221015	歷史學系	D 日	M 碩士	15	0	2	08 南投縣	1 一般
21	國立暨南國際大學	2221015	歷史學系	D 日	B 學士	163	10	48	08 南投縣	1 一般
21	國立暨南國際大學	2311014	外國語文學系	D 日	M 碩士	12	0	3	08 南投縣	1 一般
21	國立暨南國際大學	2311014	外國語文學系	D 日	B 學士	193	9	54	08 南投縣	1 一般
21	國立暨南國際大學	2322013	中國語文學系	D 日	D 博士	9	0	2	08 南投縣	1 一般
21	國立暨南國際大學	2322013	中國語文學系	D 日	M 碩士	26	0	1	08 南投縣	1 一般
21	國立暨南國際大學	2322013	中國語文學系	D 日	B 學士	204	14	35	08 南投縣	1 一般
21	國立暨南國際大學	3111016	經濟學系	D 日	M 碩士	15	0	12	08 南投縣	1 一般
21	國立暨南國際大學	3111016	經濟學系	D 日	B 學士	239	11	57	08 南投縣	1 一般
21	國立暨南國際大學	3131004	諮商心理與人力資源發展學系輔導與諮商博士班	D 日	D 博士	15	0	3	08 南投縣	1 一般
21	國立暨南國際大學	3131044	教育學院心理健康與諮詢碩士學位學程在職專班	N 職	M 碩士	49	0	12	08 南投縣	1 一般
21	國立暨南國際大學	3131054	心理健康與輔導諮詢碩士在職進修新加坡境外專班	N 職	M 碩士	11	0	0	08 南投縣	1 一般
21	國立暨南國際大學	3141045	原住民文化產業與社會工作學士學位學程原住民族專班	D 日	B 學士	196	4	24	08 南投縣	1 一般
21	國立暨南國際大學	3143019	東南亞學系	D 日	D 博士	20	0	2	08 南投縣	1 一般
21	國立暨南國際大學	3143019	東南亞學系	D 日	M 碩士	26	0	7	08 南投縣	1 一般
21	國立暨南國際大學	3143019	東南亞學系	N 職	M 碩士	37	0	10	08 南投縣	1 一般
21	國立暨南國際大學	3143019	東南亞學系	D 日	B 學士	184	11	41	08 南投縣	1 一般
21	國立暨南國際大學	3191055	地方創生與跨域治理碩士學位學程	D 日	M 碩士	9	2	0	08 南投縣	1 一般
21	國立暨南國際大學	4121025	財務金融學系	D 日	M 碩士	37	0	7	08 南投縣	1 一般
21	國立暨南國際大學	4121025	財務金融學系	D 日	B 學士	251	10	60	08 南投縣	1 一般
21	國立暨南國際大學	4131022	國際企業學系	D 日	M 碩士	50	0	19	08 南投縣	1 一般
21	國立暨南國際大學	4131022	國際企業學系	D 日	B 學士	274	11	65	08 南投縣	1 一般
21	國立暨南國際大學	4131023	管理學院兩岸高階主管經營管理境外碩士在職學位學程	N 職	M 碩士	39	0	12	08 南投縣	1 一般
21	國立暨南國際大學	4131026	新興產業策略與發展博士學位學程	D 日	D 博士	86	0	6	08 南投縣	1 一般
21	國立暨南國際大學	4131026	新興產業策略與發展碩士學位學程	D 日	M 碩士	21	0	2	08 南投縣	1 一般
21	國立暨南國際大學	4131046	區域發展重點產業碩士專班	D 日	M 碩士	21	0	7	08 南投縣	1 一般
21	國立暨南國際大學	4131047	管理學院高階經營管理碩士學位學程	N 職	M 碩士	91	0	39	08 南投縣	1 一般
21	國立暨南國際大學	4131048	管理學院學士班	D 日	B 學士	158	1	0	08 南投縣	1 一般
21	國立暨南國際大學	4134020	公共行政與政策學系	D 日	D 博士	17	0	0	08 南投縣	1 一般
21	國立暨南國際大學	4134020	公共行政與政策學系	D 日	M 碩士	22	0	1	08 南投縣	1 一般
21	國立暨南國際大學	4134020	公共行政與政策學系	N 職	M 碩士	38	0	11	08 南投縣	1 一般
21	國立暨南國際大學	4134020	公共行政與政策學系	D 日	B 學士	214	13	58	08 南投縣	1 一般
21	國立暨南國際大學	4134021	非營利組織經營管理碩士學位學程在職專班	N 職	M 碩士	102	0	16	08 南投縣	1 一般
21	國立暨南國際大學	4143052	文化創意與社會行銷碩士學位學程	D 日	M 碩士	18	1	1	08 南投縣	1 一般
21	國立暨南國際大學	5311027	應用化學系	D 日	D 博士	8	0	1	08 南投縣	1 一般
21	國立暨南國際大學	5311027	應用化學系	D 日	M 碩士	24	0	6	08 南投縣	1 一般
21	國立暨南國際大學	5311027	應用化學系	D 日	B 學士	212	14	47	08 南投縣	1 一般
21	國立暨南國際大學	6131030	資訊管理學系	D 日	M 碩士	46	0	16	08 南投縣	1 一般
21	國立暨南國際大學	6131030	資訊管理學系	D 日	B 學士	258	12	56	08 南投縣	1 一般
21	國立暨南國際大學	6131034	資訊工程學系	D 日	D 博士	8	0	1	08 南投縣	1 一般
21	國立暨南國際大學	6131034	資訊工程學系	D 日	M 碩士	70	0	25	08 南投縣	1 一般
21	國立暨南國際大學	6131034	資訊工程學系	D 日	B 學士	241	16	57	08 南投縣	1 一般
